job_id,title,company,location,description,skills,role_family,raw_title,title_short,country,schedule_type,work_from_home,source
1864,Senior Data Engineer,Match Group,"Dallas, TX","Title short: Senior Data Engineer. Schedule: Full-time. Remote: False. Country: Sudan. Skills: airflow, aws, python, redshift, spark, sql, sql server, ssis.",airflow;aws;python;redshift;spark;sql;sql server;ssis,data_engineering,Senior Data Engineer,Senior Data Engineer,Sudan,Full-time,False,lukebarousse/data_jobs
1865,Senior Data Engineer,Tredence Inc.,"Toronto, ON, Canada","Title short: Senior Data Engineer. Schedule: Full-time. Remote: False. Country: Canada. Skills: gcp, scala, spark, sql.",gcp;scala;spark;sql,data_engineering,Senior Data Engineer,Senior Data Engineer,Canada,Full-time,False,lukebarousse/data_jobs
1866,Senior Data Engineer,Quantify 360 Solutions,Anywhere,"Title short: Senior Data Engineer. Schedule: Full-time. Remote: True. Country: Ecuador. Skills: mongodb, python.",mongodb;python,data_engineering,Senior Data Engineer,Senior Data Engineer,Ecuador,Full-time,True,lukebarousse/data_jobs
1867,Data Engineer,V Group Inc.,New York,"Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: Sudan. Skills: aws, bitbucket, graphql, java, jupyter, python, redshift, sql, tableau.",aws;bitbucket;graphql;java;jupyter;python;redshift;sql;tableau,data_engineering,Data Engineer,Data Engineer,Sudan,Full-time,False,lukebarousse/data_jobs
1868,Data Engineer,Brillio,Anywhere,"Title short: Data Engineer. Schedule: Full-time. Remote: True. Country: Romania. Skills: aws, hadoop, nosql, python, snowflake, spark, sql, terraform.",aws;hadoop;nosql;python;snowflake;spark;sql;terraform,data_engineering,Data Engineer,Data Engineer,Romania,Full-time,True,lukebarousse/data_jobs
1869,Sr. Lead Data Engineer,Capital One,"Cherry Hill, NJ","Title short: Data Engineer. Schedule: Full-time and Part-time. Remote: False. Country: United States. Skills: aws, azure, cassandra, hadoop, java, kafka, mongo, mysql, nosql, python, redshift, scala, shell, snowflake, spark, sql.",aws;azure;cassandra;hadoop;java;kafka;mongo;mysql;nosql;python;redshift;scala;shell;snowflake;spark;sql,data_engineering,Sr. Lead Data Engineer,Data Engineer,United States,Full-time and Part-time,False,lukebarousse/data_jobs
1870,Big Data Engineer,Tata Consultancy Services,"Irving, TX","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: Sudan. Skills: hadoop, kafka, python, scala, spark.",hadoop;kafka;python;scala;spark,data_engineering,Big Data Engineer,Data Engineer,Sudan,Full-time,False,lukebarousse/data_jobs
1871,Data Engineer,C2FO,"Kansas City, MO","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: United States. Skills: airflow, aws, flow, python, redshift, spark, sql, sql server.",airflow;aws;flow;python;redshift;spark;sql;sql server,data_engineering,Data Engineer,Data Engineer,United States,Full-time,False,lukebarousse/data_jobs
1872,Senior Cloud Data Engineer - Search,EDWARD JONES,"Devils Elbow, MO","Title short: Senior Data Engineer. Schedule: Full-time. Remote: False. Country: United States. Skills: azure, python.",azure;python,data_engineering,Senior Cloud Data Engineer - Search,Senior Data Engineer,United States,Full-time,False,lukebarousse/data_jobs
1873,Data Engineer || Full Time || USC or GC only || Remote,ParadigmIT,Anywhere,"Title short: Data Engineer. Schedule: Full-time. Remote: True. Country: United States. Skills: github, snowflake, tableau.",github;snowflake;tableau,data_engineering,Data Engineer || Full Time || USC or GC only || Remote,Data Engineer,United States,Full-time,True,lukebarousse/data_jobs
1874,Sr. Data Engineer,Deloitte,"Dallas, TX","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: United States. Skills: airflow, aws, azure, docker, jenkins, kafka, kubernetes, nosql, python, shell, spark, sql.",airflow;aws;azure;docker;jenkins;kafka;kubernetes;nosql;python;shell;spark;sql,data_engineering,Sr. Data Engineer,Data Engineer,United States,Full-time,False,lukebarousse/data_jobs
1875,Azure Data Engineer,QATOS,"San Ramon, CA","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: United States. Skills: ansible, azure, databricks, power bi, pyspark, python, sql.",ansible;azure;databricks;power bi;pyspark;python;sql,data_engineering,Azure Data Engineer,Data Engineer,United States,Full-time,False,lukebarousse/data_jobs
1876,Senior Data Engineer - Internationally-Based Applicants,Toptal,Anywhere,"Title short: Senior Data Engineer. Schedule: Full-time. Remote: True. Country: Ukraine. Skills: airflow, bigquery, pandas, python, scala, sql.",airflow;bigquery;pandas;python;scala;sql,data_engineering,Senior Data Engineer - Internationally-Based Applicants,Senior Data Engineer,Ukraine,Full-time,True,lukebarousse/data_jobs
1877,Data Engineer,Insight Global,"Boston, MA","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: United States. Skills: aurora, aws, postgresql, pyspark, python, redshift.",aurora;aws;postgresql;pyspark;python;redshift,data_engineering,Data Engineer,Data Engineer,United States,Full-time,False,lukebarousse/data_jobs
1878,"Data Engineer, Quantitative Strategy",GovTech Singapore,Singapore,"Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: Singapore. Skills: airflow, aws, azure, bash, docker, git, hadoop, kafka, kubernetes, mongodb, neo4j, python, shell, spark, sql, ssis, terraform.",airflow;aws;azure;bash;docker;git;hadoop;kafka;kubernetes;mongodb;neo4j;python;shell;spark;sql;ssis;terraform,data_engineering,"Data Engineer, Quantitative Strategy",Data Engineer,Singapore,Full-time,False,lukebarousse/data_jobs
1879,Data Engineer H/F,Proxiel,"Levallois-Perret, France","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: France. Skills: gcp, pyspark, python.",gcp;pyspark;python,data_engineering,Data Engineer H/F,Data Engineer,France,Full-time,False,lukebarousse/data_jobs
1880,Data Engineer Jobs,Amentum,"Quantico, VA",Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: Sudan. Skills: flow.,flow,data_engineering,Data Engineer Jobs,Data Engineer,Sudan,Full-time,False,lukebarousse/data_jobs
1881,Data Engineer,Global Job Services,Hong Kong,"Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: Hong Kong. Skills: aws, databricks, kafka, mongodb, nosql, python, spark, sql.",aws;databricks;kafka;mongodb;nosql;python;spark;sql,data_engineering,Data Engineer,Data Engineer,Hong Kong,Full-time,False,lukebarousse/data_jobs
1882,Data Engineer,Crown Equipment,"Troy, OH","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: United States. Skills: aws, dynamodb, mysql, nosql, redshift, sql.",aws;dynamodb;mysql;nosql;redshift;sql,data_engineering,Data Engineer,Data Engineer,United States,Full-time,False,lukebarousse/data_jobs
1883,"Data Engineer, Analytics",Spokeo,Anywhere,"Title short: Data Engineer. Schedule: Full-time. Remote: True. Country: United States. Skills: aws, hadoop, nosql, python, redshift, ruby, spark, sql.",aws;hadoop;nosql;python;redshift;ruby;spark;sql,data_engineering,"Data Engineer, Analytics",Data Engineer,United States,Full-time,True,lukebarousse/data_jobs
1884,Data Engineer,HAN IT Staffing,"Iselin, NJ","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: United States. Skills: bash, pyspark, python, shell, spark, sql.",bash;pyspark;python;shell;spark;sql,data_engineering,Data Engineer,Data Engineer,United States,Full-time,False,lukebarousse/data_jobs
1885,Data Engineer,Epical,"Espoo, Finland","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: Finland. Skills: azure, power bi, ssis.",azure;power bi;ssis,data_engineering,Data Engineer,Data Engineer,Finland,Full-time,False,lukebarousse/data_jobs
1886,Data analyst/Data Engineer,Сэльвин,"Minsk, Belarus","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: Belarus. Skills: airflow, dax, docker, git, gitlab, mysql, nosql, pandas, postgresql, python, sql, sql server, tableau, typescript.",airflow;dax;docker;git;gitlab;mysql;nosql;pandas;postgresql;python;sql;sql server;tableau;typescript,data_engineering,Data analyst/Data Engineer,Data Engineer,Belarus,Full-time,False,lukebarousse/data_jobs
1887,Senior Data Engineer (remote),Ford Motor Company,Anywhere,"Title short: Senior Data Engineer. Schedule: Full-time. Remote: True. Country: United States. Skills: gcp, kafka.",gcp;kafka,data_engineering,Senior Data Engineer (remote),Senior Data Engineer,United States,Full-time,True,lukebarousse/data_jobs
1888,Data Engineer,Nexus Staff Inc.,"New York, NY","Title short: Data Engineer. Schedule: Full-time and Contractor. Remote: False. Country: United States. Skills: aws, azure, bigquery, c#, docker, gcp, git, graphql, java, jenkins, jira, kafka, kubernetes, mysql, power bi, python, redshift, scala, snowflake, spark.",aws;azure;bigquery;c#;docker;gcp;git;graphql;java;jenkins;jira;kafka;kubernetes;mysql;power bi;python;redshift;scala;snowflake;spark,data_engineering,Data Engineer,Data Engineer,United States,Full-time and Contractor,False,lukebarousse/data_jobs
1889,Senior Data Engineer,LINCOLN RECRUITMENT SPECIALISTS,Anywhere,Title short: Senior Data Engineer. Schedule: Full-time. Remote: True. Country: Ireland. Skills: sql.,sql,data_engineering,Senior Data Engineer,Senior Data Engineer,Ireland,Full-time,True,lukebarousse/data_jobs
1890,GCP Data Engineer/Data Architect,NTT DATA Italia,"Salerno, SA, Italy","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: Italy. Skills: bigquery, gcp, hadoop, sql.",bigquery;gcp;hadoop;sql,data_engineering,GCP Data Engineer/Data Architect,Data Engineer,Italy,Full-time,False,lukebarousse/data_jobs
1891,Principal Data Engineer,Citizens,"Johnston, RI","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: United States. Skills: aws, bash, c, c++, golang, java, javascript, jenkins, linux, ruby.",aws;bash;c;c++;golang;java;javascript;jenkins;linux;ruby,data_engineering,Principal Data Engineer,Data Engineer,United States,Full-time,False,lukebarousse/data_jobs
1892,Data Engineer - Remote,Turing,Anywhere,"Title short: Data Engineer. Schedule: Full-time. Remote: True. Country: Guyana. Skills: airflow, aws, bigquery, kafka, postgresql, python, redshift, snowflake, spark, sql.",airflow;aws;bigquery;kafka;postgresql;python;redshift;snowflake;spark;sql,data_engineering,Data Engineer - Remote,Data Engineer,Guyana,Full-time,True,lukebarousse/data_jobs
1893,Big Data Engineer (Various Levels) - Only W2 & One Man Corp for C2C,Open Systems Inc.,Anywhere,"Title short: Data Engineer. Schedule: Contractor. Remote: True. Country: United States. Skills: aws, azure, bigquery, cassandra, databricks, gcp, git, hadoop, kafka, nosql, python, scala, shell, snowflake, spark, sql, unity.",aws;azure;bigquery;cassandra;databricks;gcp;git;hadoop;kafka;nosql;python;scala;shell;snowflake;spark;sql;unity,data_engineering,Big Data Engineer (Various Levels) - Only W2 & One Man Corp for C2C,Data Engineer,United States,Contractor,True,lukebarousse/data_jobs
1894,Data engineer,NLB Services,"Plano, TX","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: United States. Skills: aws, databricks, python, spark, sql.",aws;databricks;python;spark;sql,data_engineering,Data engineer,Data Engineer,United States,Full-time,False,lukebarousse/data_jobs
1895,Data Engineer,WEX,"Dallas, TX","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: United States. Skills: go, pyspark, python, spark.",go;pyspark;python;spark,data_engineering,Data Engineer,Data Engineer,United States,Full-time,False,lukebarousse/data_jobs
1896,Data engineer manufacturing (H/F),Cofabrik RH,France,"Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: France. Skills: git, sql.",git;sql,data_engineering,Data engineer manufacturing (H/F),Data Engineer,France,Full-time,False,lukebarousse/data_jobs
1897,Senior Data Engineer,Mercedes-Benz Research and Development India Private Limited,"Bengaluru, Karnataka, India","Title short: Senior Data Engineer. Schedule: Full-time. Remote: False. Country: India. Skills: azure, databricks, pyspark.",azure;databricks;pyspark,data_engineering,Senior Data Engineer,Senior Data Engineer,India,Full-time,False,lukebarousse/data_jobs
1898,"Senior Data Engineer =Bigdata – Hadoop, Spark, Scala (8+ years...",Tata Consultancy Services,"Mumbai, Maharashtra, India","Title short: Senior Data Engineer. Schedule: Full-time. Remote: False. Country: India. Skills: aws, bitbucket, git, hadoop, java, jenkins, linux, python, scala, spark, spring, sql.",aws;bitbucket;git;hadoop;java;jenkins;linux;python;scala;spark;spring;sql,data_engineering,"Senior Data Engineer =Bigdata – Hadoop, Spark, Scala (8+ years...",Senior Data Engineer,India,Full-time,False,lukebarousse/data_jobs
1899,Data Engineer Process Trainee,Ameriprise,"Gurugram, Haryana, India","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: India. Skills: aws, excel, linux, power bi, powerpoint, sql, tableau, vba, word.",aws;excel;linux;power bi;powerpoint;sql;tableau;vba;word,data_engineering,Data Engineer Process Trainee,Data Engineer,India,Full-time,False,lukebarousse/data_jobs
1900,Data Engineer,"ClifyX, INC",New Jersey,"Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: Sudan. Skills: azure, databricks, hadoop, kafka, pyspark, python, scala, spark, sql.",azure;databricks;hadoop;kafka;pyspark;python;scala;spark;sql,data_engineering,Data Engineer,Data Engineer,Sudan,Full-time,False,lukebarousse/data_jobs
1901,Data Engineer-IBM Datastage/Oracle SQL Developer,Tata Consultancy Services,"Dallas, TX","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: Sudan. Skills: oracle, sql.",oracle;sql,data_engineering,Data Engineer-IBM Datastage/Oracle SQL Developer,Data Engineer,Sudan,Full-time,False,lukebarousse/data_jobs
1902,Senior Data Engineer,Verastar,"Manchester, UK","Title short: Senior Data Engineer. Schedule: Full-time. Remote: False. Country: United Kingdom. Skills: azure, power bi, python, sql, sql server, ssis.",azure;power bi;python;sql;sql server;ssis,data_engineering,Senior Data Engineer,Senior Data Engineer,United Kingdom,Full-time,False,lukebarousse/data_jobs
1903,Data Engineer,Emerald Publishing,Anywhere,"Title short: Data Engineer. Schedule: Full-time. Remote: True. Country: United Kingdom. Skills: azure, c#, dart, databricks, hadoop, mysql, postgresql, powershell, python, sql, sql server, ssis.",azure;c#;dart;databricks;hadoop;mysql;postgresql;powershell;python;sql;sql server;ssis,data_engineering,Data Engineer,Data Engineer,United Kingdom,Full-time,True,lukebarousse/data_jobs
1904,Data Engineer - Remote,Fox World Travel,Anywhere,"Title short: Data Engineer. Schedule: Full-time. Remote: True. Country: United States. Skills: assembly, mysql, sql.",assembly;mysql;sql,data_engineering,Data Engineer - Remote,Data Engineer,United States,Full-time,True,lukebarousse/data_jobs
1905,Data Engineer F/H,La Poste,"Saint-Denis, France","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: France. Skills: oracle, python, sas, sql, unix, windows.",oracle;python;sas;sql;unix;windows,data_engineering,Data Engineer F/H,Data Engineer,France,Full-time,False,lukebarousse/data_jobs
